id,season,week,season_type,start_date,neutral_site,conference_game,attendance,venue_id,venue,home_id,home_team,home_conference,home_division,home_points,away_id,away_team,away_conference,away_division,away_points
401310749,2021,12,regular,2021-11-21T04:00:00.000Z,false,true,6575,7220,Clarence T.C. Ching Athletics Complex,62,Hawai'i,Mountain West,fbs,50,36,Colorado State,Mountain West,fbs,45
401309594,2021,13,regular,2021-11-24T00:00:00.000Z,false,true,7156,3764,Brigham Field at Huskie Stadium,2459,Northern Illinois,Mid-American,fbs,21,2711,Western Michigan,Mid-American,fbs,42
401309593,2021,13,regular,2021-11-24T00:00:00.000Z,false,true,6112,3919,Scheumann Stadium,2050,Ball State,Mid-American,fbs,20,2084,Buffalo,Mid-American,fbs,3
401310757,2021,13,regular,2021-11-25T20:30:00.000Z,false,true,15323,3935,Spartan Stadium,23,San José State,Mountain West,fbs,9,278,Fresno State,Mountain West,fbs,40
401282151,2021,13,regular,2021-11-26T00:30:00.000Z,false,true,55601,3693,Davis Wade Stadium,344,Mississippi State,SEC,fbs,21,145,Ole Miss,SEC,fbs,31
401309595,2021,13,regular,2021-11-26T17:00:00.000Z,false,true,7708,3786,Kelly/Shorts Stadium,2117,Central Michigan,Mid-American,fbs,31,2199,Eastern Michigan,Mid-American,fbs,10
401310753,2021,13,regular,2021-11-26T17:00:00.000Z,false,true,11886,538,StubHub Center,21,San Diego State,Mountain West,fbs,27,68,Boise State,Mountain West,fbs,16
401309596,2021,13,regular,2021-11-26T17:00:00.000Z,false,true,9339,3700,Doyt Perry Stadium,189,Bowling Green,Mid-American,fbs,21,195,Ohio,Mid-American,fbs,10
401287952,2021,13,regular,2021-11-26T17:00:00.000Z,false,true,75072,3910,Darrell K Royal-Texas Memorial Stadium,251,Texas,Big 12,fbs,22,2306,Kansas State,Big 12,fbs,17
401310755,2021,13,regular,2021-11-26T18:00:00.000Z,false,true,11046,3971,University Stadium,167,New Mexico,Mountain West,fbs,10,328,Utah State,Mountain West,fbs,35
401282761,2021,13,regular,2021-11-26T18:30:00.000Z,false,true,86541,3834,Memorial Stadium,158,Nebraska,Big Ten,fbs,21,2294,Iowa,Big Ten,fbs,28
401282274,2021,13,regular,2021-11-26T19:00:00.000Z,false,true,19683,7221,Protective Stadium,5,UAB,Conference USA,fbs,42,2638,UTEP,Conference USA,fbs,25
401301051,2021,13,regular,2021-11-26T20:30:00.000Z,false,true,38014,3699,Dowdy-Ficklen Stadium,151,East Carolina,American Athletic,fbs,13,2132,Cincinnati,American Athletic,fbs,35
401310752,2021,13,regular,2021-11-26T20:30:00.000Z,false,true,18226,3713,Falcon Stadium,2005,Air Force,Mountain West,fbs,48,2439,UNLV,Mountain West,fbs,14
401301050,2021,13,regular,2021-11-26T20:30:00.000Z,false,true,41157,3652,Bright House Networks Stadium,2116,UCF,American Athletic,fbs,17,58,South Florida,American Athletic,fbs,13
401309648,2021,13,regular,2021-11-26T20:30:00.000Z,false,true,13242,6526,Hancock Whitney Stadium,6,South Alabama,Sun Belt,fbs,21,324,Coastal Carolina,Sun Belt,fbs,27
401282145,2021,13,regular,2021-11-26T20:30:00.000Z,false,true,67320,3983,War Memorial Stadium,8,Arkansas,SEC,fbs,34,142,Missouri,SEC,fbs,17
401309906,2021,13,regular,2021-11-26T21:00:00.000Z,false,true,51538,587,Rice-Eccles Stadium,254,Utah,Pac-12,fbs,28,38,Colorado,Pac-12,fbs,13
401287949,2021,13,regular,2021-11-26T21:30:00.000Z,false,true,57775,3772,Jack Trice Stadium,66,Iowa State,Big 12,fbs,48,2628,TCU,Big 12,fbs,14
401282699,2021,13,regular,2021-11-27T00:00:00.000Z,false,true,56919,3670,Carter-Finley Stadium,152,NC State,ACC,fbs,34,153,North Carolina,ACC,fbs,30
401309905,2021,13,regular,2021-11-27T01:00:00.000Z,false,true,68077,3765,Husky Stadium,264,Washington,Pac-12,fbs,13,265,Washington State,Pac-12,fbs,40
401282781,2021,13,regular,2021-11-27T17:00:00.000Z,false,true,111156,3558,Michigan Stadium,130,Michigan,Big Ten,fbs,42,194,Ohio State,Big Ten,fbs,27
401287948,2021,13,regular,2021-11-27T17:00:00.000Z,false,true,43901,4727,McLane Stadium,239,Baylor,Big 12,fbs,27,2641,Texas Tech,Big 12,fbs,24
401286299,2021,13,regular,2021-11-27T17:00:00.000Z,false,false,19269,3992,Williams Stadium,2335,Liberty,FBS Independents,fbs,16,349,Army,FBS Independents,fbs,31
401282766,2021,13,regular,2021-11-27T17:00:00.000Z,false,true,42729,6577,SHI Stadium,164,Rutgers,Big Ten,fbs,16,120,Maryland,Big Ten,fbs,40
401309597,2021,13,regular,2021-11-27T17:00:00.000Z,false,true,11282,3739,Glass Bowl,2649,Toledo,Mid-American,fbs,49,2006,Akron,Mid-American,fbs,14
401282147,2021,13,regular,2021-11-27T17:00:00.000Z,false,false,88491,3634,Ben Hill Griffin Stadium,57,Florida,SEC,fbs,24,52,Florida State,ACC,fbs,21
401308842,2021,13,regular,2021-11-27T17:00:00.000Z,false,true,8387,3696,Dix Stadium,2309,Kent State,Mid-American,fbs,48,193,Miami (OH),Mid-American,fbs,47
401282148,2021,13,regular,2021-11-27T17:00:00.000Z,false,false,52806,721,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,fbs,0,61,Georgia,SEC,fbs,45
401301052,2021,13,regular,2021-11-27T17:00:00.000Z,false,false,12685,3892,Rentschler Field,41,Connecticut,FBS Independents,fbs,17,248,Houston,American Athletic,fbs,45
401282700,2021,13,regular,2021-11-27T17:00:00.000Z,false,true,25854,3615,Alumni Stadium,103,Boston College,ACC,fbs,10,154,Wake Forest,ACC,fbs,41
401301054,2021,13,regular,2021-11-27T17:00:00.000Z,false,true,16708,3806,Lincoln Financial Field,218,Temple,American Athletic,fbs,14,2426,Navy,American Athletic,fbs,38
401282701,2021,13,regular,2021-11-27T17:30:00.000Z,false,true,17391,3982,Wallace Wade Stadium,150,Duke,ACC,fbs,10,2390,Miami,ACC,fbs,47
401282271,2021,13,regular,2021-11-27T18:00:00.000Z,false,true,15832,3895,Rice Stadium,242,Rice,Conference USA,fbs,35,2348,Louisiana Tech,Conference USA,fbs,31
401282273,2021,13,regular,2021-11-27T19:00:00.000Z,false,true,16933,3825,Apogee Stadium,249,North Texas,Conference USA,fbs,45,2636,UT San Antonio,Conference USA,fbs,23
401309649,2021,13,regular,2021-11-27T19:00:00.000Z,false,true,13875,4246,Georgia State Stadium,2247,Georgia State,Sun Belt,fbs,37,2653,Troy,Sun Belt,fbs,10
401309647,2021,13,regular,2021-11-27T19:00:00.000Z,false,true,3116,3625,Centennial Bank Stadium,2032,Arkansas State,Sun Belt,fbs,22,326,Texas State,Sun Belt,fbs,24
401282268,2021,13,regular,2021-11-27T19:00:00.000Z,false,true,15874,3918,Foreman Field,295,Old Dominion,Conference USA,fbs,56,2429,Charlotte,Conference USA,fbs,34
401309646,2021,13,regular,2021-11-27T19:30:00.000Z,false,true,28005,3792,Kidd Brewer Stadium,2026,Appalachian State,Sun Belt,fbs,27,290,Georgia Southern,Sun Belt,fbs,3
401282269,2021,13,regular,2021-11-27T20:00:00.000Z,false,true,20041,3815,M. M. Roberts Stadium,2572,Southern Mississippi,Conference USA,fbs,37,2229,Florida International,Conference USA,fbs,17
401286306,2021,13,regular,2021-11-27T20:00:00.000Z,false,false,6632,3601,Aggie Memorial Stadium,166,New Mexico State,FBS Independents,fbs,44,113,UMass,FBS Independents,fbs,27
401310756,2021,13,regular,2021-11-27T20:00:00.000Z,false,true,14213,3984,War Memorial Stadium,2751,Wyoming,Mountain West,fbs,14,62,Hawai'i,Mountain West,fbs,38
401309908,2021,13,regular,2021-11-27T20:30:00.000Z,false,true,56408,3626,Autzen Stadium,2483,Oregon,Pac-12,fbs,38,204,Oregon State,Pac-12,fbs,29
401282146,2021,13,regular,2021-11-27T20:30:00.000Z,false,true,87451,3785,Jordan-Hare Stadium,2,Auburn,SEC,fbs,22,333,Alabama,SEC,fbs,24
401282722,2021,13,regular,2021-11-27T20:30:00.000Z,false,true,27624,3832,Memorial Stadium,356,Illinois,Big Ten,fbs,47,77,Northwestern,Big Ten,fbs,14
401282753,2021,13,regular,2021-11-27T20:30:00.000Z,false,true,61320,3907,Ross-Ade Stadium,2509,Purdue,Big Ten,fbs,44,84,Indiana,Big Ten,fbs,7
401282785,2021,13,regular,2021-11-27T20:30:00.000Z,false,true,66312,3936,Spartan Stadium,127,Michigan State,Big Ten,fbs,30,213,Penn State,Big Ten,fbs,27
401282272,2021,13,regular,2021-11-27T20:30:00.000Z,false,true,19134,3775,Joan C. Edwards Stadium,276,Marshall,Conference USA,fbs,21,98,Western Kentucky,Conference USA,fbs,53
401282153,2021,13,regular,2021-11-27T20:45:00.000Z,false,true,77349,3853,Neyland Stadium,2633,Tennessee,SEC,fbs,45,238,Vanderbilt,SEC,fbs,21
401282703,2021,13,regular,2021-11-27T20:45:00.000Z,false,true,46445,3923,Scott Stadium,258,Virginia,ACC,fbs,24,259,Virginia Tech,ACC,fbs,29
401309909,2021,13,regular,2021-11-27T21:00:00.000Z,false,true,52305,3947,Sun Devil Stadium,9,Arizona State,Pac-12,fbs,38,12,Arizona,Pac-12,fbs,15
401309650,2021,13,regular,2021-11-27T21:00:00.000Z,false,true,18447,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,21,2433,Louisiana Monroe,Sun Belt,fbs,16
401301055,2021,13,regular,2021-11-27T21:00:00.000Z,false,true,17158,3735,Gerald J. Ford Stadium,2567,SMU,American Athletic,fbs,31,202,Tulsa,American Athletic,fbs,34
401282794,2021,13,regular,2021-11-27T21:00:00.000Z,false,true,49736,3953,TCF Bank Stadium,135,Minnesota,Big Ten,fbs,23,275,Wisconsin,Big Ten,fbs,13
401282150,2021,13,regular,2021-11-28T00:00:00.000Z,false,true,91595,3958,Tiger Stadium,99,LSU,SEC,fbs,27,245,Texas A&M,SEC,fbs,24
401282270,2021,13,regular,2021-11-28T00:00:00.000Z,false,true,15127,3715,FAU Stadium,2226,Florida Atlantic,Conference USA,fbs,17,2393,Middle Tennessee,Conference USA,fbs,27
401287950,2021,13,regular,2021-11-28T00:00:00.000Z,false,true,23117,3833,Memorial Stadium,2305,Kansas,Big 12,fbs,28,277,West Virginia,Big 12,fbs,34
401282702,2021,13,regular,2021-11-28T00:30:00.000Z,false,true,27939,1964,Carrier Dome,183,Syracuse,ACC,fbs,14,221,Pittsburgh,ACC,fbs,31
401287951,2021,13,regular,2021-11-28T00:30:00.000Z,false,true,54990,3646,Boone Pickens Stadium,197,Oklahoma State,Big 12,fbs,37,201,Oklahoma,Big 12,fbs,33
401282149,2021,13,regular,2021-11-28T00:30:00.000Z,false,false,55018,3873,Papa John's Cardinal Stadium,97,Louisville,ACC,fbs,21,96,Kentucky,SEC,fbs,52
401301053,2021,13,regular,2021-11-28T00:30:00.000Z,false,true,27416,3805,Liberty Bowl Memorial Stadium,235,Memphis,American Athletic,fbs,33,2655,Tulane,American Athletic,fbs,28
401282152,2021,13,regular,2021-11-28T00:30:00.000Z,false,false,79897,3994,Williams-Brice Stadium,2579,South Carolina,SEC,fbs,0,228,Clemson,ACC,fbs,30
401282711,2021,13,regular,2021-11-28T01:00:00.000Z,false,false,31571,3940,Stanford Stadium,24,Stanford,Pac-12,fbs,14,87,Notre Dame,FBS Independents,fbs,45
401310754,2021,13,regular,2021-11-28T02:00:00.000Z,false,true,17465,5388,Canvas Stadium,36,Colorado State,Mountain West,fbs,10,2440,Nevada,Mountain West,fbs,52
401309910,2021,13,regular,2021-11-28T03:30:00.000Z,false,false,55926,477,Los Angeles Memorial Coliseum,30,USC,Pac-12,fbs,31,252,BYU,FBS Independents,fbs,35
401309907,2021,13,regular,2021-11-28T03:30:00.000Z,false,true,36156,1056,Rose Bowl,26,UCLA,Pac-12,fbs,42,25,California,Pac-12,fbs,14
401282156,2021,14,regular,2021-12-04T00:00:00.000Z,false,true,41148,3604,Alamodome,2636,UT San Antonio,Conference USA,fbs,49,98,Western Kentucky,Conference USA,fbs,41
401331159,2021,14,regular,2021-12-04T01:00:00.000Z,true,true,56511,6501,Allegiant Stadium,254,Utah,Pac-12,fbs,38,2483,Oregon,Pac-12,fbs,10
401331160,2021,14,regular,2021-12-04T17:00:00.000Z,true,true,10317,3727,Ford Field,2459,Northern Illinois,Mid-American,fbs,41,2309,Kent State,Mid-American,fbs,23
401287953,2021,14,regular,2021-12-04T17:00:00.000Z,true,true,65771,3687,AT&T Stadium,197,Oklahoma State,Big 12,fbs,16,239,Baylor,Big 12,fbs,21
401310676,2021,14,regular,2021-12-04T20:00:00.000Z,false,true,13445,538,StubHub Center,21,San Diego State,Mountain West,fbs,13,328,Utah State,Mountain West,fbs,46
401331161,2021,14,regular,2021-12-04T20:30:00.000Z,false,true,31014,3666,Cajun Field,309,Louisiana,Sun Belt,fbs,24,2026,Appalachian State,Sun Belt,fbs,16
401331162,2021,14,regular,2021-12-04T21:00:00.000Z,false,true,37978,3854,Nippert Stadium,2132,Cincinnati,American Athletic,fbs,35,248,Houston,American Athletic,fbs,20
401282154,2021,14,regular,2021-12-04T21:00:00.000Z,true,true,78030,5348,Mercedes-Benz Stadium,333,Alabama,SEC,fbs,41,61,Georgia,SEC,fbs,24
401331447,2021,14,regular,2021-12-05T01:00:00.000Z,true,true,67183,3812,Lucas Oil Stadium,2294,Iowa,Big Ten,fbs,3,130,Michigan,Big Ten,fbs,42
401331163,2021,14,regular,2021-12-05T01:00:00.000Z,true,true,57856,3628,Bank of America Stadium,154,Wake Forest,ACC,fbs,21,221,Pittsburgh,ACC,fbs,45
401387250,2021,14,regular,2021-12-05T04:00:00.000Z,false,true,42076,3831,California Memorial Stadium,25,California,Pac-12,fbs,24,30,USC,Pac-12,fbs,14
401301056,2021,15,regular,2021-12-11T20:00:00.000Z,false,false,82282,3839,MetLife Stadium,349,Army,FBS Independents,fbs,13,2426,Navy,American Athletic,fbs,17
